year,province_code,batch_code,subject_track,college_code,group_code,major_code,major_name,subject_requirement,plan_count,tuition,duration,campus,note,source_id
2025,AH,ordinary_undergraduate,history,2054,001,12,工商管理类,不限,5,5700,四年,,(5700元/年;含会计学、审计学、财务管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2054,001,13,人力资源管理,不限,4,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2054,001,14,行政管理,不限,4,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2054,001,15,劳动与社会保障,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2054,001,16,旅游管理,不限,4,5200,四年,,(5200元/年;与南京旅游集团有限责任公司联合培养),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,01,广播电视编导,不限,6,35000,四年,,(35000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,02,新闻传播学类,不限,8,27800,四年,,(27800元/年;含新闻学、广告学、传播学、网络与新媒体、数字出版),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,03,国际新闻与传播,不限,2,27800,四年,,(27800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,04,汉语国际教育,不限,4,27800,四年,,(27800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,05,戏剧影视文学,不限,2,35000,四年,,(35000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,06,财务管理,不限,2,25300,四年,,(25300元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,07,电影学,不限,2,31900,四年,,(31900元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2056,001,08,文化产业管理,不限,4,27800,四年,,(27800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,06,经济管理试验班(数智经济与管理),不限,7,5720,四年,,(5720元/年；含经济学、金融学、保险学、经济学(产业经济学方向)、工商管理类、国际经济与贸易、财政学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,07,人文科学试验班,不限,5,5720,四年,,(5720元/年;含汉语言文学、哲学、汉语国际教育、新闻学、广播电视学、广告学、历史学、考古学、考古学(文物鉴定方向)),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,08,汉语言文学,不限,2,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,09,社会科学试验班,不限,8,5720,四年,,(5720元/年;含法学、社会学类、公共管理类、图书馆学、档案学、编辑出版学;专业分流方向详见学校招生章程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,10,新闻学(大数据传播实验班),不限,1,5720,四年,,(5720元/年;含双学士学位),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,11,德语(德语法学实验班),不限,1,5720,四年,,(5720元/年;含双学士学位),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2057,003,12,英语,不限,3,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2058,001,01,戏剧影视文学,不限,6,7480,四年,,(7480元/年;不得转专业),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2059,001,01,财务管理,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2059,001,02,会计学,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2059,001,03,市场营销,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2059,001,04,社会工作,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2059,001,05,物流管理,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2060,001,01,会计学,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2061,001,01,旅游管理,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2061,001,02,大数据与会计,不限,1,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2061,001,03,国际经济与贸易,不限,1,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,01,法学,不限,5,5200,四年,,"(5200元/年;一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,02,行政管理,不限,6,5200,四年,,"(5200元/年；一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,03,广播电视学,不限,3,5200,四年,,"(5200元/年；一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,04,英语(国际组织/涉外法律/人工智能复合创新班),不限,5,5200,四年,,"(5200元/年；一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,05,"英语(民航业务,国际贸易)",不限,8,5200,四年,,"(5200元/年；一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,06,"日语(民航业务,人工智能)",不限,2,5200,四年,,"(5200元/年;一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,07,会计学,不限,2,5200,四年,,"(5200元/年；一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2062,001,08,金融学,不限,3,5200,四年,,"(5200元/年;一、二年级在常州市天目湖校区就读,三、四年级在南京市将军路校区就读)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,01,英语,不限,8,5200,四年,,"(5200元/年；第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,02,日语,不限,6,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,03,语言学(语言信息智能处理),不限,2,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,04,公共事业管理,不限,3,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,05,社会工作,不限,4,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,001,06,法学,不限,2,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2067,002,07,马克思主义理论,思想政治,6,5200,四年,,"(5200元/年;第一学年在江阴校区学习,第二、三、四学年在南京校区学习)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,01,汉语国际教育,不限,3,5200,四年,,"(5200元/年;一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,02,汉语言文学,不限,3,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,03,旅游管理,不限,2,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,04,法学,不限,8,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,05,广告学,不限,3,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,06,网络与新媒体,不限,2,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,07,日语,不限,4,5200,四年,,"(5200元/年；一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2068,001,08,英语,不限,3,5200,四年,,"(5200元/年;只招外语语种为英语的考生;一、二年级南京白马校区,三年级起南京新庄校区)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,01,国际经济与贸易,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,02,农林经济管理,不限,2,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,03,工商管理类,不限,4,5200,四年,,(5200元/年；含工商管理、市场营销、电子商务),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,04,公共管理类,不限,5,5720,四年,,(5720元/年;含土地资源管理、人力资源管理、劳动与社会保障、行政管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,05,英语,不限,8,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,06,日语,不限,5,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,07,社会学类,不限,9,5200,四年,,(5200元/年;含法学、社会学、旅游管理、农村区域发展),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,08,文化遗产,不限,5,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,09,金融学,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,10,投资学,不限,3,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2070,001,11,会计学,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,002,02,审计学,不限,2,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,002,03,会计学,不限,2,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,002,04,内部审计,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,002,05,财务管理,不限,2,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,002,06,英语,不限,2,5200,四年,,(5200元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2071,003,07,审计学(中外合作办学),不限,3,56000,四年,,(56000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,history,2072,003,05,学前教育(师范),不限,4,5720,四年,,(5720元/年),src_collected_ah_2025_enrollment_plan
